时间,事件,用户名,用户组,用户类型,认证方式,IP地址,终端MAC,接入点,接入点分组,接入网络, 虚拟局域网,角色,计算机名,终端类型,网卡厂商
="2019-02-20 09:50:25","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.149","00-CD-FE-36-41-0B","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone-6","苹果移动终端","Apple, Inc."
="2019-02-20 09:51:29","接入","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.138","38-37-8B-49-B8-63","BJAP01","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_Mate_10_","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-02-20 09:52:16","接入","08-F4-AB-69-A2-58","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","08-F4-AB-69-A2-58","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 09:54:03","接入","08-F4-AB-69-A2-58","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.159","08-F4-AB-69-A2-58","BJAP03","Beijing","Brenntag-Guest","192","默认角色","DanielspleWatch","苹果移动终端","Apple, Inc."
="2019-02-20 09:54:24","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 09:54:38","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.152","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone","苹果移动终端","Apple, Inc."
="2019-02-20 09:56:24","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 10:04:49","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 10:04:52","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.152","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone","苹果移动终端","Apple, Inc."
="2019-02-20 10:05:00","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.152","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone","苹果移动终端","Apple, Inc."
="2019-02-20 10:06:19","接入","90-F0-52-6E-71-87","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","90-F0-52-6E-71-87","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","MEIZU Technology Co., Ltd."
="2019-02-20 10:07:08","接入","90-F0-52-6E-71-87","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.153","90-F0-52-6E-71-87","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MEIZU-15-Plus","安卓移动终端","MEIZU Technology Co., Ltd."
="2019-02-20 10:08:51","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 10:09:09","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 10:09:36","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","BC-9F-EF-D4-76-59","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 10:11:37","接入","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","20-AB-37-66-88-19","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 10:13:27","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 10:15:23","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 10:16:16","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","BC-9F-EF-D4-76-59","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 10:18:27","接入","90-F0-52-6E-71-87","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.153","90-F0-52-6E-71-87","BJAP03","Beijing","Brenntag-Guest","192","默认角色","MEIZU-15-Plus","安卓移动终端","MEIZU Technology Co., Ltd."
="2019-02-20 10:19:33","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.135","BC-9F-EF-D4-76-59","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 10:21:22","接入","AC-92-32-7D-F1-C1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","AC-92-32-7D-F1-C1","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-02-20 10:24:16","接入","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","B8-41-A4-C0-A5-E3","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 10:25:50","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 10:31:27","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.141","04-B1-67-67-04-E6","BJAP03","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-20 10:36:16","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 10:42:21","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.141","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-20 10:47:08","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.141","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-20 10:47:12","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.144","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-02-20 10:48:32","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.141","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-20 10:49:25","接入","34-23-87-3A-B7-A9","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","34-23-87-3A-B7-A9","BJAP01","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-02-20 10:52:26","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 10:57:30","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 10:59:32","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.141","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-20 11:04:35","接入","34-23-87-3A-B7-A9","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","34-23-87-3A-B7-A9","BJAP03","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-02-20 11:06:55","接入","88-11-96-69-FD-DB","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","88-11-96-69-FD-DB","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-02-20 11:07:25","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 11:07:28","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.152","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 11:07:39","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.152","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 11:17:18","接入","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","B8-41-A4-C0-A5-E3","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 11:18:04","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 11:18:37","接入","48-43-7C-67-9B-1D","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","48-43-7C-67-9B-1D","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 11:18:43","接入","48-43-7C-67-9B-1D","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.158","48-43-7C-67-9B-1D","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Danielde-iPhone","苹果移动终端","Apple, Inc."
="2019-02-20 11:21:41","接入","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","B8-41-A4-C0-A5-E3","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 11:23:32","接入","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-02-20 11:26:58","接入","48-43-7C-67-9B-1D","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","48-43-7C-67-9B-1D","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 11:27:34","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.149","00-CD-FE-36-41-0B","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone-6","苹果移动终端","Apple, Inc."
="2019-02-20 11:28:31","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 11:30:38","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.149","00-CD-FE-36-41-0B","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone-6","苹果移动终端","Apple, Inc."
="2019-02-20 11:40:34","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 11:40:47","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.152","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone","苹果移动终端","Apple, Inc."
="2019-02-20 11:42:33","接入","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.151","20-AB-37-66-88-19","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 11:42:52","接入","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","60-A3-7D-3F-DC-08","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 11:42:56","接入","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.151","20-AB-37-66-88-19","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 11:43:01","接入","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.145","60-A3-7D-3F-DC-08","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-02-20 11:46:23","接入","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.136","B8-41-A4-F1-48-A5","BJAP01","Beijing","Brenntag-Guest","192","默认角色","CookietkiiPhone","苹果移动终端","Apple, Inc."
="2019-02-20 11:46:26","接入","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.136","B8-41-A4-F1-48-A5","BJAP02","Beijing","Brenntag-Guest","192","默认角色","CookietkiiPhone","苹果移动终端","Apple, Inc."
="2019-02-20 11:46:28","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.135","BC-9F-EF-D4-76-59","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 11:47:33","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.149","00-CD-FE-36-41-0B","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-6","苹果移动终端","Apple, Inc."
="2019-02-20 11:47:44","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.149","00-CD-FE-36-41-0B","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone-6","苹果移动终端","Apple, Inc."
="2019-02-20 11:50:11","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.144","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-02-20 11:54:04","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 11:57:18","接入","D8-8F-76-9F-C6-1D","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.143","D8-8F-76-9F-C6-1D","BJAP02","Beijing","Brenntag-Guest","192","默认角色","xingboydeiPhone","苹果移动终端","Apple, Inc."
="2019-02-20 11:57:37","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.141","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-20 11:57:41","接入","00-CD-FE-39-D8-6B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.150","00-CD-FE-39-D8-6B","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone-4","苹果移动终端","Apple, Inc."
="2019-02-20 12:00:08","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.141","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-20 12:02:39","接入","88-11-96-69-FD-DB","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","88-11-96-69-FD-DB","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-02-20 12:02:39","接入","B4-8B-19-60-00-BD","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","B4-8B-19-60-00-BD","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 12:17:02","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.141","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-20 12:22:48","接入","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","38-37-8B-49-B8-63","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-02-20 12:23:57","接入","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","38-37-8B-49-B8-63","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-02-20 12:25:37","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 12:28:49","接入","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-02-20 12:30:14","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.141","04-B1-67-67-04-E6","BJAP03","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-20 12:30:50","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.141","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-20 12:30:51","接入","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.156","B8-C1-11-08-32-BC","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-02-20 12:30:51","接入","AC-29-3A-C4-F8-29","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","AC-29-3A-C4-F8-29","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 12:31:11","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.141","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-20 12:31:21","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-20 12:31:24","接入","AC-29-3A-C4-F8-29","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","AC-29-3A-C4-F8-29","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 12:32:28","接入","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","60-A3-7D-3F-DC-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 12:32:31","接入","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.145","60-A3-7D-3F-DC-08","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-02-20 12:35:30","接入","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","B8-41-A4-F1-48-A5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 12:35:33","接入","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.136","B8-41-A4-F1-48-A5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","CookietkiiPhone","苹果移动终端","Apple, Inc."
="2019-02-20 12:41:23","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Xiaomi Communications Co Ltd"
="2019-02-20 12:46:02","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","00-CD-FE-36-41-0B","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 12:46:14","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.149","00-CD-FE-36-41-0B","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone-6","苹果移动终端","Apple, Inc."
="2019-02-20 12:46:20","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 12:46:52","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.149","00-CD-FE-36-41-0B","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-6","苹果移动终端","Apple, Inc."
="2019-02-20 12:47:04","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-38-15-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-20 12:49:36","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.135","BC-9F-EF-D4-76-59","BJAP03","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-02-20 12:49:56","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 12:50:42","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.144","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-02-20 12:50:55","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.149","00-CD-FE-36-41-0B","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-6","苹果移动终端","Apple, Inc."
="2019-02-20 12:52:59","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.144","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-02-20 12:55:14","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Xiaomi Communications Co Ltd"
="2019-02-20 12:55:15","接入","00-CD-FE-39-D8-6B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","00-CD-FE-39-D8-6B","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 12:55:18","接入","00-CD-FE-39-D8-6B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.150","00-CD-FE-39-D8-6B","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone-4","苹果移动终端","Apple, Inc."
="2019-02-20 12:55:31","接入","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","B8-C1-11-08-32-BC","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-20 12:55:48","接入","00-CD-FE-39-D8-6B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.150","00-CD-FE-39-D8-6B","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-4","苹果移动终端","Apple, Inc."
